id,customer_id,loan_type,principal,interest_rate,term_months,outstanding_balance,status,disbursed_at,due_at
1768,2142,personal,10559.3,8.99,50,10522.21,active,2026-05-10T10:40:35,2030-07-10T10:40:35
1769,1631,auto,45795.34,7.69,70,45705,active,2026-05-12T07:32:14,2032-03-12T07:32:14
1770,310,auto,43630.4,8.53,75,36583.81,defaulted,2025-08-30T20:45:06,2031-11-30T20:45:06
1771,3092,mortgage,1528490.05,6.39,227,1448641.23,active,2025-01-13T14:37:32,2043-12-13T14:37:32
1772,4240,auto,21043.58,8.2,63,19022.47,active,2025-11-13T07:56:39,2031-02-13T07:56:39
1773,4037,personal,10740.63,17.79,43,7881.02,active,2025-01-24T23:42:23,2028-08-24T23:42:23
1774,1021,student,73879.64,6.05,173,72680.29,active,2026-01-30T14:19:21,2040-06-30T14:19:21
1775,4180,auto,36203.34,7.38,44,16052.4,defaulted,2023-07-13T00:03:20,2027-03-13T00:03:20
1776,92,auto,1489462.46,7.1,73,1098120.23,defaulted,2024-12-31T08:27:22,2031-01-31T08:27:22
1777,1273,mortgage,404139.33,4.57,182,400834.56,active,2026-03-25T06:24:35,2041-05-25T06:24:35
1778,514,business,175544.25,8.24,79,175179.84,late,2026-05-10T05:56:57,2032-12-10T05:56:57
1779,45,business,416193.17,12.67,115,367446.38,active,2025-03-30T01:58:48,2034-10-30T01:58:48
1780,1732,personal,368847.23,16.67,18,0,paid_off,2025-09-18T19:05:46,2027-03-18T19:05:46
1781,4754,personal,11697.18,17.05,39,11659.63,active,2026-05-11T08:32:26,2029-08-11T08:32:26
1782,436,mortgage,188903.86,5.1,189,172414.25,active,2024-12-04T03:37:08,2040-09-04T03:37:08
1783,2402,auto,54618.46,6.92,68,52186.84,active,2026-02-12T12:02:16,2031-10-12T12:02:16
1784,936,student,23637.09,3.51,159,19411.2,active,2023-12-22T22:16:35,2037-03-22T22:16:35
1785,1895,mortgage,261522.52,5.33,346,251855.74,active,2025-01-26T18:11:01,2053-11-26T18:11:01
1786,2003,student,9676.96,6.66,152,9393.05,active,2025-12-30T21:20:34,2038-08-30T21:20:34
1787,1316,personal,174134.97,7.11,55,64755.89,late,2023-03-01T02:26:47,2027-10-01T02:26:47
1788,3501,personal,21451.74,12.83,40,11459.35,defaulted,2023-07-11T05:40:33,2026-11-11T05:40:33
1789,222,personal,1696789.69,11.27,55,1165591.95,active,2024-12-06T11:57:44,2029-07-06T11:57:44
1790,296,personal,22827.7,12.33,28,0,paid_off,2022-10-03T23:51:31,2025-02-03T23:51:31
1791,581,personal,6697.08,17.42,56,6431.63,late,2026-03-07T19:15:38,2030-11-07T19:15:38
1792,2646,personal,170427.9,6.06,23,147059.33,active,2026-01-09T20:05:59,2027-12-09T20:05:59
1793,2826,mortgage,1255270.95,5.72,145,1232676.49,active,2026-02-13T03:06:00,2038-03-13T03:06:00
1794,2948,personal,4956.14,9.71,32,3804.5,defaulted,2024-11-18T19:27:48,2027-07-18T19:27:48
1795,4798,auto,15617.46,5.21,78,13996.92,active,2025-06-27T23:49:54,2031-12-27T23:49:54
1796,3814,personal,73254.17,8.64,41,35026.62,defaulted,2026-03-27T18:30:06,2029-08-27T18:30:06
1797,4690,personal,8134.76,6.97,53,6123.54,active,2025-02-09T11:04:39,2029-07-09T11:04:39
1798,1080,personal,19851.5,17.17,14,19706.75,active,2026-05-12T23:37:22,2027-07-12T23:37:22
1799,4568,student,13399.88,7.31,70,11154.66,active,2025-04-27T06:31:49,2031-02-27T06:31:49
1800,2221,auto,19646.79,5.17,26,0,paid_off,2022-09-17T01:08:31,2024-11-17T01:08:31
1801,677,auto,4008719.84,8.57,53,2866968.29,active,2025-01-31T12:09:00,2029-07-01T12:09:00
1802,4554,mortgage,434415.71,5.1,321,416291.15,active,2024-12-12T04:31:07,2051-09-12T04:31:07
1803,2668,personal,82403.77,13.5,53,72074.23,active,2025-09-22T20:05:13,2030-02-22T20:05:13
1804,154,business,50836.28,8.76,96,41562.12,active,2024-06-12T03:54:55,2032-06-12T03:54:55
1805,3242,mortgage,579919.43,6.14,330,565373.49,active,2025-08-26T10:49:33,2053-02-26T10:49:33
1806,3537,mortgage,189667.24,5.71,128,174765.73,active,2025-06-10T01:47:28,2036-02-10T01:47:28
1807,4249,personal,26628.5,7.65,12,0,paid_off,2024-06-10T15:02:51,2025-06-10T15:02:51
1808,2382,student,61854.51,6.68,174,50997.63,active,2023-02-11T11:29:52,2037-08-11T11:29:52
1809,4659,personal,2616840.07,12.59,51,1589664.93,active,2024-06-23T18:44:03,2028-09-23T18:44:03
1810,1652,mortgage,493628,3.51,146,407720.51,active,2023-11-15T03:04:54,2036-01-15T03:04:54
1811,3521,auto,11432.53,4.41,69,10191.02,active,2025-08-25T17:14:03,2031-05-25T17:14:03
1812,4643,personal,1985270.17,15.58,20,1682073.64,defaulted,2025-12-28T11:35:50,2027-08-28T11:35:50
1813,3019,mortgage,80538.24,4.8,336,77620.07,late,2025-02-23T17:09:59,2053-02-23T17:09:59
1814,2304,personal,5757.82,13.49,31,5163.66,late,2026-01-02T12:49:57,2028-08-02T12:49:57
1815,4521,personal,39325.14,11.89,31,30638.64,active,2025-09-26T20:42:46,2028-04-26T20:42:46
1816,4330,auto,11368590.24,6.39,26,8897986.57,late,2025-11-24T10:11:23,2028-01-24T10:11:23
1817,1670,business,105227.93,9.14,37,39502.02,active,2024-03-22T06:12:03,2027-04-22T06:12:03
1818,1507,personal,19824.3,17.35,41,10453.14,defaulted,2026-04-05T22:35:47,2029-09-05T22:35:47
1819,3384,auto,46760.69,5.64,59,43533.79,active,2026-01-08T00:27:14,2030-12-08T00:27:14
1820,1760,mortgage,10184187.01,4.29,308,8906970.53,active,2022-07-18T03:10:54,2048-03-18T03:10:54
1821,2595,personal,2007057.62,8.57,29,1989358.94,active,2026-05-07T11:26:16,2028-10-07T11:26:16
1822,1681,student,5941.32,4.85,203,4932.2,active,2022-09-10T12:38:48,2039-08-10T12:38:48
1823,2874,personal,28922.1,10.04,47,25059.53,active,2025-09-10T16:20:31,2029-08-10T16:20:31
1824,636,mortgage,245684.66,3.21,336,212781.61,defaulted,2024-07-27T09:21:15,2052-07-27T09:21:15
1825,4755,mortgage,308177.68,6.14,264,157342.78,defaulted,2025-08-08T04:33:59,2047-08-08T04:33:59
1826,4687,auto,5508167.88,7.01,55,4222266.04,active,2025-01-29T13:48:29,2029-08-29T13:48:29
1827,774,personal,3069.34,13.96,25,0,paid_off,2023-08-11T15:37:21,2025-09-11T15:37:21
1828,2335,personal,26507.54,15.08,24,0,paid_off,2025-09-30T09:58:56,2027-09-30T09:58:56
1829,2289,personal,7761.02,10.35,35,6077.68,active,2025-06-23T13:02:12,2028-05-23T13:02:12
1830,3918,personal,4207140.13,16.85,23,888938.1,active,2024-10-02T03:22:47,2026-09-02T03:22:47
1831,2673,personal,12758.67,17.85,29,9208.39,active,2025-06-10T09:06:34,2027-11-10T09:06:34
1832,2481,auto,151600.27,4.59,38,144341.44,active,2026-02-28T15:45:25,2029-04-28T15:45:25
1833,1710,personal,15912.69,11.21,46,15572.62,active,2026-04-14T20:36:19,2030-02-14T20:36:19
1834,2815,auto,16481.8,5.89,32,14935.62,active,2026-01-09T14:01:04,2028-09-09T14:01:04
1835,4898,mortgage,787652.75,5.86,350,785291.64,active,2026-04-09T00:09:42,2055-06-09T00:09:42
1836,1269,mortgage,351710.93,3.82,218,283068.42,active,2022-05-16T12:30:08,2040-07-16T12:30:08
1837,1098,student,101901.15,3.96,224,96876.95,active,2025-04-09T03:22:23,2043-12-09T03:22:23
1838,337,student,51941.85,6.64,70,50665.58,active,2026-03-15T02:52:33,2032-01-15T02:52:33
1839,2402,mortgage,314010.24,5.55,248,299410.68,active,2025-04-30T09:24:03,2045-12-30T09:24:03
1840,1702,business,3983704.79,10.46,80,3638756.61,active,2025-09-24T04:46:42,2032-05-24T04:46:42
1841,3629,auto,26255.16,4.88,50,25556.02,active,2026-03-27T16:02:37,2030-05-27T16:02:37
1842,1333,mortgage,288677.64,3.26,310,273004.84,active,2024-10-24T04:19:39,2050-08-24T04:19:39
1843,2512,credit_line,31264.39,21.84,33,15306.66,active,2024-11-06T18:06:20,2027-08-06T18:06:20
1844,2413,personal,21830.31,16.85,35,16547.19,active,2025-05-26T04:04:57,2028-04-26T04:04:57
1845,3804,mortgage,102249.73,3.76,243,84913.46,active,2021-11-06T01:09:17,2042-02-06T01:09:17
1846,2743,mortgage,2263771.24,5.75,272,1574686.08,defaulted,2025-11-15T02:25:37,2048-07-15T02:25:37
1847,1867,student,31615.75,6.07,183,30878.63,active,2026-01-01T19:26:55,2041-04-01T19:26:55
1848,4224,auto,31565.77,9.73,45,14698.23,defaulted,2026-05-02T04:12:40,2030-02-02T04:12:40
1849,126,personal,13686.15,10.37,24,12203.75,active,2026-02-23T11:11:27,2028-02-23T11:11:27
1850,3769,personal,25525.65,9.75,25,20816.8,active,2025-11-10T23:09:11,2027-12-10T23:09:11
1851,283,personal,41594.65,17.94,20,0,paid_off,2023-05-30T13:08:00,2025-01-30T13:08:00
1852,848,mortgage,543924.48,6.4,134,479428.02,active,2024-08-21T04:47:17,2035-10-21T04:47:17
1853,3178,auto,29144.69,6.27,37,20104.97,defaulted,2025-06-30T08:39:50,2028-07-30T08:39:50
1854,1410,auto,10552.05,7.94,69,10465.15,late,2026-04-28T05:15:55,2032-01-28T05:15:55
1855,4486,personal,15026.15,15.73,26,14591.35,active,2026-04-22T17:32:43,2028-06-22T17:32:43
1856,2603,business,242673.99,7.39,74,164974.77,active,2024-02-15T04:05:17,2030-04-15T04:05:17
1857,77,auto,9745.32,7.71,25,0,paid_off,2023-04-15T13:55:56,2025-05-15T13:55:56
1858,784,mortgage,452753.69,4.09,220,451384.31,active,2026-04-19T16:03:30,2044-08-19T16:03:30
1859,965,mortgage,408262.05,4.81,313,392220.13,active,2024-11-29T05:33:02,2050-12-29T05:33:02
1860,830,personal,6724.54,6.72,57,5837.75,active,2025-08-05T01:14:02,2030-05-05T01:14:02
1861,1796,personal,20270.12,16.9,52,17414.73,late,2025-08-14T23:18:02,2029-12-14T23:18:02
1862,3385,mortgage,2981686.33,4.87,183,1193308.55,defaulted,2025-09-03T02:06:10,2040-12-03T02:06:10
1863,2386,personal,50052.98,8.56,50,0,paid_off,2022-11-26T17:52:23,2027-01-26T17:52:23
1864,3025,personal,23358.65,16.14,26,0,paid_off,2023-07-16T09:48:44,2025-09-16T09:48:44
1865,3370,personal,3543.43,8.9,28,1249.46,active,2024-05-21T19:45:33,2026-09-21T19:45:33
1866,4538,personal,109088.65,9.41,46,99363.83,active,2026-01-11T04:01:45,2029-11-11T04:01:45
1867,620,personal,23271.55,6.38,17,0,paid_off,2023-09-14T12:39:10,2025-02-14T12:39:10
1868,1785,personal,15855.95,12.44,24,13152.58,active,2025-12-02T01:23:52,2027-12-02T01:23:52
1869,226,personal,16038.21,11.45,41,15803.42,active,2026-04-22T00:22:30,2029-09-22T00:22:30
1870,4035,business,111421.34,8.19,85,104764.64,active,2025-11-24T18:22:39,2032-12-24T18:22:39
1871,1271,business,12334041.24,5.1,60,4615453.03,active,2023-03-26T07:06:13,2028-03-26T07:06:13
1872,4532,personal,7293.75,10.81,32,3951.95,defaulted,2025-07-02T03:31:02,2028-03-02T03:31:02
1873,4004,personal,17420.61,10.17,18,0,paid_off,2024-06-23T10:29:56,2025-12-23T10:29:56
1874,514,personal,22694.38,9.11,51,22205.35,active,2026-04-04T04:10:30,2030-07-04T04:10:30
1875,3660,personal,10253.66,15.42,51,7951.33,late,2025-05-22T15:15:52,2029-08-22T15:15:52
1876,2510,mortgage,571323010.7,6.89,136,509160299.46,active,2024-09-03T19:00:23,2036-01-03T19:00:23
1877,4610,personal,24811.99,16.5,47,22155.53,active,2025-11-04T18:08:39,2029-10-04T18:08:39
1878,1505,student,36493.01,5.58,181,35579.64,active,2025-12-05T02:49:41,2041-01-05T02:49:41
1879,3395,mortgage,516041.45,6.56,334,493442.02,late,2024-11-09T03:33:34,2052-09-09T03:33:34
1880,2517,personal,1036.84,17.71,25,1034.95,active,2026-05-15T01:16:28,2028-06-15T01:16:28
1881,3304,student,6672.22,6.79,238,5761.99,defaulted,2026-04-03T20:28:23,2046-02-03T20:28:23
1882,2407,mortgage,292324.71,6.23,234,274931.75,active,2024-12-15T12:20:13,2044-06-15T12:20:13
1883,3777,auto,11852.64,4.34,40,10935.96,active,2026-01-04T20:45:07,2029-05-04T20:45:07
1884,1784,auto,59577.61,4.7,71,0,paid_off,2024-06-03T03:16:38,2030-05-03T03:16:38
1885,4562,auto,54155.64,8.59,26,7062.82,active,2024-05-30T17:21:29,2026-07-30T17:21:29
1886,1008,student,58571.05,7.69,170,51207.17,late,2024-04-15T02:10:23,2038-06-15T02:10:23
1887,4101,auto,254371.05,7.37,79,209583.3,defaulted,2025-11-10T12:15:44,2032-06-10T12:15:44
1888,2162,personal,146165.26,8.31,58,133606.73,active,2025-11-15T06:48:10,2030-09-15T06:48:10
1889,388,mortgage,84994493.6,4.5,122,84598782.99,active,2026-04-22T03:15:45,2036-06-22T03:15:45
1890,3811,auto,43316.36,6.43,73,11722.42,active,2021-11-15T00:33:56,2027-12-15T00:33:56
1891,4671,personal,23089.71,15.23,41,0,paid_off,2025-05-02T04:34:12,2028-10-02T04:34:12
1892,208,mortgage,23626353.5,3.97,194,20601620.45,late,2023-10-11T17:02:02,2039-12-11T17:02:02
1893,4694,personal,12213.62,16.15,31,0,paid_off,2025-07-07T22:24:22,2028-02-07T22:24:22
1894,4315,personal,3852.79,17.15,40,1407.05,active,2024-03-26T19:15:19,2027-07-26T19:15:19
1895,4307,mortgage,460420.98,3.4,318,404085.63,active,2023-02-02T13:39:07,2049-08-02T13:39:07
1896,3374,personal,3260.22,7.08,34,2170.58,defaulted,2026-04-27T17:51:00,2029-02-27T17:51:00
1897,1914,business,247697.84,5.88,118,0,paid_off,2022-08-02T09:32:53,2032-06-02T09:32:53
1898,665,mortgage,746067.15,3.29,123,702830.36,active,2025-07-21T08:16:53,2035-10-21T08:16:53
1899,3763,auto,193530.41,4.7,35,0,paid_off,2023-10-08T14:23:42,2026-09-08T14:23:42
1900,3006,business,10722146.75,8.02,82,9386440.13,late,2025-07-04T01:20:36,2032-05-04T01:20:36
1901,72,personal,7728.73,17.81,46,6558.19,active,2025-08-22T18:33:24,2029-06-22T18:33:24
1902,4777,personal,12834.06,16.25,42,12766.17,active,2026-05-09T07:32:28,2029-11-09T07:32:28
1903,543,personal,65324.48,17.33,47,40820.31,active,2024-10-26T06:05:46,2028-09-26T06:05:46
1904,333,personal,21034.46,15.26,59,16882.86,active,2025-05-26T05:17:08,2030-04-26T05:17:08
1905,4571,mortgage,347897.45,2.53,275,339542.81,active,2025-10-04T05:51:49,2048-09-04T05:51:49
1906,4267,mortgage,392995.97,3.08,176,392830.97,active,2026-05-14T07:15:38,2041-01-14T07:15:38
1907,1087,business,51352.25,11.34,28,21147.29,active,2024-10-26T20:44:19,2027-02-26T20:44:19
1908,3738,auto,2134637.17,6.01,65,1933421.21,active,2025-09-17T06:15:18,2031-02-17T06:15:18
1909,3937,personal,2071875.71,11.4,50,1865253.49,active,2025-11-29T17:57:51,2030-01-29T17:57:51
1910,1736,personal,278083.33,9.12,17,0,paid_off,2024-10-29T23:14:10,2026-03-29T23:14:10
1911,539,auto,36271.96,7.01,46,18610.53,active,2024-01-21T11:07:52,2027-11-21T11:07:52
1912,2418,auto,39676.91,9.88,56,24277.03,active,2024-01-09T22:38:04,2028-09-09T22:38:04
1913,446,auto,38810.52,9.84,36,35045.23,active,2026-01-28T10:34:23,2029-01-28T10:34:23
1914,960,personal,23623.66,7.91,39,23136.89,active,2026-04-19T16:56:03,2029-07-19T16:56:03
1915,154,personal,2476.55,8.93,55,2424.9,active,2026-04-02T08:05:16,2030-11-02T08:05:16
1916,783,auto,2836312.54,6.98,48,962727.42,active,2022-09-18T16:15:13,2026-09-18T16:15:13
1917,2361,personal,26624.57,8.33,14,0,paid_off,2025-05-12T06:17:20,2026-07-12T06:17:20
1918,1718,mortgage,480735.34,5.93,252,460861.27,active,2025-04-18T07:26:56,2046-04-18T07:26:56
1919,536,personal,22445.84,12.59,23,17261.08,active,2025-09-30T12:38:37,2027-08-30T12:38:37
1920,1140,student,541228.8,7.33,205,528975.94,active,2025-11-27T07:52:03,2042-12-27T07:52:03
1921,4904,business,243262.61,6.47,48,203615.11,defaulted,2024-07-05T05:18:00,2028-07-05T05:18:00
1922,3202,mortgage,532318.29,6.47,143,447327.67,active,2024-04-28T23:41:45,2036-03-28T23:41:45
1923,1079,mortgage,468946.49,6.76,281,465265.06,active,2026-02-15T23:12:20,2049-07-15T23:12:20
1924,3584,personal,9102.34,11.78,46,8815.11,late,2026-03-20T17:27:48,2030-01-20T17:27:48
1925,3929,mortgage,330070.47,4.56,162,295939.26,active,2024-09-14T12:47:16,2038-03-14T12:47:16
1926,37,auto,32558.27,6.36,73,31141.82,late,2026-01-08T15:36:15,2032-02-08T15:36:15
1927,3772,business,3851273.78,6.28,74,0,paid_off,2023-08-17T21:46:41,2029-10-17T21:46:41
1928,782,business,84206.95,13.36,100,57249.71,active,2023-06-12T09:51:18,2031-10-12T09:51:18
1929,4439,auto,49381.79,5.06,53,37609.84,active,2025-01-27T07:34:32,2029-06-27T07:34:32
1930,2043,personal,28767.74,6.54,51,22050.19,defaulted,2024-08-31T14:58:26,2028-12-01T14:58:26
1931,2845,mortgage,564904.99,3.74,163,490302.06,active,2024-04-05T06:20:32,2037-11-05T06:20:32
1932,2995,personal,4183.24,14.97,53,3399.32,defaulted,2026-01-17T01:09:41,2030-06-17T01:09:41
1933,375,auto,764212.82,7.39,43,743210.96,late,2026-04-06T20:56:16,2029-11-06T20:56:16
1934,3287,auto,66542.07,5.71,62,63861.38,late,2026-02-24T08:39:34,2031-04-24T08:39:34
1935,1634,auto,44021.19,8.92,68,22108.78,active,2022-06-24T18:37:15,2028-02-24T18:37:15
1936,4289,auto,200809.32,6.88,25,5133.56,active,2023-07-21T02:37:44,2025-08-21T02:37:44
1937,2337,student,105509.22,4.01,90,96341.61,active,2025-07-29T21:33:53,2033-01-29T21:33:53
1938,3053,personal,8544.15,7.3,39,2534.83,active,2023-09-20T13:05:02,2026-12-20T13:05:02
1939,2437,mortgage,708356.56,2.78,163,681484.47,active,2025-10-27T08:02:55,2039-05-27T08:02:55
1940,220,mortgage,179838.19,6.8,216,178257.39,active,2026-03-11T01:39:27,2044-03-11T01:39:27
1941,556,auto,12155.54,7.67,61,9036.91,active,2024-10-24T04:38:09,2029-11-24T04:38:09
1942,4284,personal,277641.22,13.43,29,84515.76,active,2024-06-11T16:30:24,2026-11-11T16:30:24
1943,2128,student,105271.15,4.49,63,72905.39,active,2024-05-06T18:02:11,2029-08-06T18:02:11
1944,1746,auto,21446.01,6.55,38,9113.32,defaulted,2026-04-06T02:00:07,2029-06-06T02:00:07
1945,1681,mortgage,65101.68,3.83,334,41356.56,defaulted,2026-02-17T07:54:12,2053-12-17T07:54:12
1946,919,personal,3601.49,15.87,48,3091.44,active,2025-10-06T10:16:30,2029-10-06T10:16:30
1947,2924,personal,36689.14,15.52,35,32356.69,late,2025-12-27T18:15:39,2028-11-27T18:15:39
1948,3643,auto,31935.43,8.09,36,31401.16,late,2026-04-25T14:23:24,2029-04-25T14:23:24
1949,2193,auto,20774.71,4.18,25,17966.22,active,2025-12-31T22:33:17,2028-01-31T22:33:17
1950,4831,personal,953971.03,14.72,40,482997.62,defaulted,2024-07-28T13:03:49,2027-11-28T13:03:49
1951,1265,mortgage,165055.23,3.73,258,127860.38,defaulted,2025-10-02T08:20:56,2047-04-02T08:20:56
1952,2667,student,11933.17,3.04,129,9896.61,active,2024-03-06T11:51:40,2034-12-06T11:51:40
1953,893,personal,462003.16,14.03,23,197273.97,active,2024-10-27T16:57:56,2026-09-27T16:57:56
1954,2156,auto,376254.5,9.22,62,356945.17,active,2026-01-10T07:02:41,2031-03-10T07:02:41
1955,2911,auto,929189.77,4.14,40,719578.19,active,2025-07-10T12:39:19,2028-11-10T12:39:19
1956,2370,personal,11406.29,11.16,47,7954.37,late,2025-02-04T19:47:30,2029-01-04T19:47:30
1957,3385,business,797888.53,5.08,81,754105.17,active,2025-12-26T19:39:49,2032-09-26T19:39:49
1958,2811,personal,122451.97,7.58,25,107764.93,active,2026-02-06T08:31:07,2028-03-06T08:31:07
1959,2490,personal,24671.17,17.49,15,4861.13,active,2024-10-28T09:23:31,2026-01-28T09:23:31
1960,2731,auto,23281.03,8.21,42,23242.03,active,2026-05-14T04:28:00,2029-11-14T04:28:00
1961,2752,business,336307.4,6.35,103,182923.09,active,2022-06-01T16:11:31,2031-01-01T16:11:31
1962,620,mortgage,376827.56,4.6,194,337982.94,late,2024-06-25T21:36:34,2040-08-25T21:36:34
1963,3285,personal,20387.81,14.3,55,11152.05,active,2024-01-11T07:59:21,2028-08-11T07:59:21
1964,2317,mortgage,884341.43,6.93,122,843164.47,active,2025-09-19T08:40:04,2035-11-19T08:40:04
1965,3863,mortgage,150275.62,4.33,167,137745.34,active,2024-10-15T13:15:34,2038-09-15T13:15:34
1966,4033,personal,29710.91,11.27,20,26031.23,active,2026-02-10T19:07:41,2027-10-10T19:07:41
1967,88,personal,387247.91,11.29,25,289349.9,late,2025-09-15T00:24:09,2027-10-15T00:24:09
1968,2439,mortgage,464154.23,3.18,124,460068.6,active,2026-04-06T22:23:04,2036-08-06T22:23:04
1969,2026,auto,802339.07,4.99,82,0,paid_off,2023-03-26T06:05:46,2030-01-26T06:05:46
1970,2074,mortgage,134462.08,6,281,130190.94,active,2025-07-13T16:08:54,2048-12-13T16:08:54
1971,3151,business,160289.89,5.76,102,141373.15,active,2025-03-12T23:22:21,2033-09-12T23:22:21
1972,2476,auto,32749.15,7.22,37,23406.88,active,2025-03-03T18:24:48,2028-04-03T18:24:48
1973,3272,auto,1808841.78,9.19,31,0,paid_off,2024-09-03T07:42:28,2027-04-03T07:42:28
1974,4387,personal,24743.24,10.89,30,10784.19,active,2024-08-15T20:20:55,2027-02-15T20:20:55
1975,1320,mortgage,5363876.73,4.48,212,5170100.08,active,2025-07-26T14:18:34,2043-03-26T14:18:34
1976,3231,personal,12426.91,9.85,31,2771.76,active,2023-09-14T22:40:13,2026-04-14T22:40:13
1977,4935,personal,1683.51,16.53,49,1650.96,active,2026-04-06T03:19:30,2030-05-06T03:19:30
1978,2840,credit_line,39262.61,11.88,35,19098.01,defaulted,2026-01-14T18:09:35,2028-12-14T18:09:35
1979,3038,student,659961.58,3.38,106,397175.72,defaulted,2024-02-18T02:19:11,2032-12-18T02:19:11
1980,4492,auto,47372.69,9.44,54,41939.67,active,2025-10-05T06:12:56,2030-04-05T06:12:56
1981,3352,student,61034.65,4.56,66,45919.83,active,2024-12-01T16:32:07,2030-06-01T16:32:07
1982,3146,auto,40356.06,7.9,24,0,paid_off,2023-10-15T11:12:51,2025-10-15T11:12:51
1983,4240,personal,1998.45,14.53,48,0,paid_off,2025-02-20T09:23:26,2029-02-20T09:23:26
1984,249,student,230370.92,3.84,70,0,paid_off,2023-09-10T21:15:39,2029-07-10T21:15:39
1985,4644,auto,34788.37,5.91,68,34777.01,late,2026-05-16T00:51:09,2032-01-16T00:51:09
1986,2766,mortgage,411487.18,2.87,274,369345.14,active,2023-02-07T12:22:43,2045-12-07T12:22:43
1987,2873,auto,1159784.61,9.89,59,921596.51,active,2025-03-03T07:22:58,2030-02-03T07:22:58
1988,867,student,38141.71,6.07,226,38119.03,active,2026-05-11T16:42:23,2045-03-11T16:42:23
1989,2832,personal,91462.79,17.55,51,67101.04,active,2024-10-07T06:51:33,2029-01-07T06:51:33
1990,2337,student,241524.82,6.26,95,107061.38,defaulted,2025-12-20T19:18:19,2033-11-20T19:18:19
1991,2698,personal,20063.46,16.84,42,14380.73,defaulted,2025-10-01T03:16:49,2029-04-01T03:16:49
1992,320,mortgage,142643.8,5.08,140,127630.57,late,2024-10-26T10:11:31,2036-06-26T10:11:31
1993,813,auto,515862.64,6.77,37,365908.86,active,2025-05-25T11:48:20,2028-06-25T11:48:20
1994,797,personal,25064.49,13.53,20,8571.65,active,2024-12-09T02:52:39,2026-08-09T02:52:39
1995,1397,personal,4127520.41,6.06,45,3772826.35,active,2026-01-03T08:02:12,2029-10-03T08:02:12
1996,1427,business,75753.46,6.41,31,63679.44,defaulted,2024-10-22T12:41:43,2027-05-22T12:41:43
1997,683,personal,3125.95,14.19,52,1621.29,defaulted,2025-08-20T16:57:12,2029-12-20T16:57:12
1998,4749,auto,82692.85,8.08,33,12275.12,active,2022-01-26T07:18:38,2024-10-26T07:18:38
