id,account_id,card_id,merchant_id,amount,currency,type,status,description,created_at
145689,7408,,358,161.11,PLN,purchase,completed,SafeNet Insurance Online (PL) (Insurance),2026-04-24T23:17:48
145690,5378,4283,442,7.81,CAD,purchase,completed,BusLink #741 (BR) (Public Transit),2025-07-07T16:49:42
145691,1550,,115,228.31,AUD,deposit,reversed,Deposit - Salary,2026-04-16T07:09:40
145692,2434,1964,70,36.59,USD,purchase,failed,Hometown Grocery Central (US) (Groceries),2026-05-06T00:50:38
145693,6283,5009,229,13.91,EUR,purchase,completed,Sub Shack Plaza (GB) (Fast Food),2025-12-01T14:46:11
145694,4028,,180,5822.46,BRL,purchase,completed,City University Bookstore Plaza (UA) (Education),2025-10-23T22:54:02
145695,3012,,308,4592.88,INR,purchase,completed,Skillshare #571 (ZA) (Education),2026-04-08T03:36:15
145696,4385,3504,233,58.49,CAD,purchase,completed,GymPro Central (GB) (Health/Fitness),2024-12-07T17:50:22
145697,8549,6842,336,68.05,EUR,purchase,completed,Kyivstar North (TR) (Telecom),2026-01-18T01:02:02
145698,6910,5512,261,109.39,AUD,purchase,completed,BP Downtown (UA) (Fuel),2026-05-04T11:56:14
145699,378,,367,80.43,USD,transfer,completed,Transfer from acct ****5144,2025-11-05T17:15:51
145700,683,564,20,46.53,EUR,purchase,completed,Modern Wear Online (CA) (Clothing),2025-11-14T13:44:20
145701,2407,,333,257.4,GBP,purchase,completed,AllShield #675 (TR) (Insurance),2025-02-01T07:49:22
145702,214,182,470,97.24,EUR,purchase,completed,HomeFix #23 (IN) (Home Improvement),2025-04-25T21:43:18
145703,1011,,437,90.93,USD,deposit,completed,Deposit - Inbound payment,2026-05-11T07:14:15
145704,4515,3603,221,349.78,USD,purchase,pending,TransAir Express (UA) (Travel - Airlines),2026-05-04T16:42:15
145705,4144,3316,244,45.59,USD,purchase,reversed,eBay #865 (AE) (Online Retail),2026-01-26T19:36:14
145706,953,,113,3971.82,INR,purchase,completed,ProBuilders Supply Express (NL) (Home Improvement),2026-05-08T18:45:06
145707,6885,,32,100.29,BRL,purchase,completed,Shopify Store South (JP) (Online Retail),2026-04-25T17:14:49
145708,8559,6849,292,1054.87,SEK,purchase,completed,AliExpress Downtown (GB) (Online Retail),2026-05-10T01:32:30
145709,6258,,416,36.71,CAD,purchase,completed,Apteka 24 Online (AE) (Pharmacy),2025-05-15T17:36:30
145710,5489,4364,262,60.22,USD,purchase,completed,EcoEnergy North (CA) (Utilities),2026-04-01T17:50:16
145711,974,,6,1668.26,UAH,purchase,completed,GymPro Plaza (SE) (Health/Fitness),2026-03-25T18:09:17
145712,2868,,435,28.58,EUR,purchase,completed,NationalGas Downtown (FR) (Utilities),2026-01-30T22:09:34
145713,1027,,301,5.77,AUD,purchase,completed,The Hungry Fork #769 (JP) (Restaurants),2026-02-12T05:21:51
145714,6819,5437,231,1.51,AUD,purchase,completed,Hotel Linden South (ES) (Travel - Hotels),2026-04-24T04:51:43
145715,5318,,328,8.3,GBP,purchase,completed,Netflix North (BR) (Streaming),2026-03-19T07:31:54
145716,8059,,337,36.94,USD,purchase,failed,SuperFresh Online (UA) (Groceries),2026-01-15T22:55:55
145717,8627,,251,5.5,CAD,deposit,pending,Deposit - Inbound payment,2025-10-10T03:55:52
145718,6489,,371,0.92,EUR,purchase,failed,Skillshare Express (MX) (Education),2026-02-28T15:35:12
145719,6745,5383,303,0.92,EUR,purchase,completed,Shell Central (ES) (Fuel),2026-03-24T13:44:57
145720,8305,,477,111.74,BRL,purchase,failed,Lyft #620 (TR) (Transport),2025-08-05T07:14:08
145721,69,56,344,543.99,EUR,purchase,completed,ByteShop #706 (US) (Electronics),2026-05-05T14:54:43
145722,9203,7363,29,61.45,USD,purchase,completed,Spice Route Plaza (US) (Restaurants),2026-04-20T17:50:16
145723,7000,5575,372,224.33,USD,withdrawal,pending,ATM withdrawal at ATM - Chase Express (ES),2026-01-27T13:25:46
145724,5506,,22,2090.18,MXN,deposit,completed,Deposit - Salary,2026-01-24T06:33:40
145725,1022,843,254,131.11,EUR,purchase,completed,ProBuilders Supply Central (TR) (Home Improvement),2026-01-09T22:50:02
145726,7204,,78,7.2,CNY,purchase,completed,Etsy Downtown (TR) (Online Retail),2026-01-14T13:55:19
145727,1998,,243,3123.93,JPY,purchase,completed,WaterWorks Central (JP) (Utilities),2026-02-01T00:46:24
145728,5287,4214,384,242.47,USD,purchase,completed,Marina Resort Express (BR) (Travel - Hotels),2026-03-03T17:51:15
145729,4198,,370,245.29,MXN,transfer,completed,Transfer to acct ****1915,2024-12-29T12:58:40
145730,5926,,102,537.44,NOK,deposit,completed,Deposit - Salary,2026-05-13T01:38:08
145731,1509,,56,105.5,AED,purchase,failed,StarCinema South (NL) (Entertainment),2025-11-12T17:21:21
145732,7542,,143,142.39,CHF,purchase,completed,SafeNet Insurance Express (MX) (Insurance),2026-04-05T14:05:21
145733,857,714,117,6950.81,JPY,purchase,failed,Vodafone Express (AE) (Telecom),2026-05-15T06:38:29
145734,2611,,113,979.94,AED,purchase,completed,ProBuilders Supply Express (NL) (Home Improvement),2024-12-25T16:30:29
145735,5362,,78,39.13,USD,purchase,completed,Etsy Downtown (TR) (Online Retail),2026-04-18T11:33:35
145736,5882,,268,46.87,EUR,purchase,completed,Petrol Plus Plaza (UA) (Fuel),2025-07-22T21:56:16
145737,5144,,321,446.22,EUR,purchase,pending,Digital Den Express (ES) (Electronics),2026-02-14T07:09:22
145738,7381,5893,69,5632.91,MXN,purchase,completed,Coursera Online (IT) (Education),2025-09-08T12:26:42
145739,5933,,115,483,USD,purchase,completed,Digital Den Downtown (ZA) (Electronics),2026-04-15T22:53:04
145740,21,,84,8.58,GBP,purchase,pending,BP Central (AE) (Fuel),2025-12-17T22:49:14
145741,3876,,176,18.33,EUR,purchase,completed,FreeNow Express (GB) (Transport),2026-04-27T10:20:48
145742,4007,,34,40.01,EUR,purchase,completed,Vodafone North (UA) (Telecom),2026-04-13T06:31:56
145743,4484,,231,451.35,EUR,purchase,completed,Hotel Linden South (ES) (Travel - Hotels),2025-11-12T05:27:47
145744,7799,,223,57.47,CAD,purchase,pending,Couture House Plaza (GB) (Clothing),2025-09-11T00:54:18
145745,5254,,398,1454.99,SEK,withdrawal,reversed,ATM withdrawal at ATM - Barclays Central (MX),2026-05-12T22:28:23
145746,2151,,296,33.02,USD,deposit,completed,Deposit - Salary,2025-09-01T10:04:44
145747,4648,,424,356.08,AUD,purchase,completed,City Inn Plaza (MX) (Travel - Hotels),2024-08-18T19:37:38
145748,3935,,102,70.24,EUR,deposit,completed,Deposit - Inbound payment,2024-10-29T13:19:54
145749,4871,,311,65.01,AUD,withdrawal,reversed,ATM withdrawal at ATM - Chase Central (AE),2026-05-05T23:31:09
145750,2573,,452,4292.47,MXN,purchase,completed,City University Bookstore #898 (DE) (Education),2025-02-17T08:16:45
145751,9470,,404,165.48,EUR,purchase,reversed,GuardLife Express (JP) (Insurance),2026-01-15T16:28:32
145752,7538,6024,200,367.63,GBP,purchase,failed,Aero Express #309 (AE) (Travel - Airlines),2026-05-05T05:27:22
145753,2677,,405,1.47,EUR,purchase,completed,BookDepot North (BR) (Online Retail),2026-03-21T02:56:57
145754,8935,,20,34.52,GBP,purchase,completed,Modern Wear Online (CA) (Clothing),2026-05-06T05:06:46
145755,9364,,47,232419.38,KRW,purchase,completed,ByteShop South (TR) (Electronics),2025-08-12T21:03:49
145756,6889,,166,312.91,DKK,purchase,completed,MediMart Plaza (DE) (Pharmacy),2026-04-03T18:31:17
145757,1341,,131,51.52,EUR,purchase,completed,Shopify Store Online (UA) (Online Retail),2024-08-07T05:18:41
145758,8254,,162,877.07,JPY,purchase,reversed,Bean & Brew Plaza (JP) (Coffee Shops),2025-05-12T19:33:50
145759,9228,7379,173,1554.91,INR,purchase,pending,CinePlex Express (IT) (Entertainment),2026-03-27T03:52:41
145760,7493,,421,892.81,BRL,transfer,completed,Transfer to acct ****1712,2025-03-24T18:06:43
145761,6437,5132,129,14.78,EUR,purchase,completed,Vodafone North (ES) (Telecom),2025-04-03T22:25:51
145762,3734,2991,188,130.98,EUR,withdrawal,completed,ATM withdrawal at ATM - Citi Plaza (ZA),2026-01-08T08:01:08
145763,5914,4700,90,10548.89,ZAR,purchase,completed,BlueWings Express (US) (Travel - Airlines),2026-01-11T09:19:58
145764,8760,7004,237,4012.96,PLN,purchase,completed,Denim & Co Downtown (UA) (Clothing),2026-03-07T19:25:43
145765,8447,,399,54.03,USD,purchase,completed,Lyft Central (CA) (Transport),2026-04-04T04:57:34
145766,2322,1887,398,24.69,EUR,withdrawal,completed,ATM withdrawal at ATM - Barclays Central (MX),2026-03-05T18:55:26
145767,2937,,485,83.11,EUR,purchase,completed,Coursera North (GB) (Education),2026-01-09T11:04:05
145768,5005,,125,338.14,USD,purchase,completed,Digital Den Online (JP) (Electronics),2026-03-27T07:38:47
145769,9078,,291,488.29,EUR,purchase,completed,Digital Den Downtown (SG) (Electronics),2024-12-02T01:38:27
145770,5549,,82,110.53,USD,deposit,pending,Deposit - Salary,2025-01-26T00:55:02
145771,4756,,132,18.94,EUR,purchase,completed,FuelStop Express (BR) (Fuel),2025-09-16T08:07:41
145772,5400,4300,79,16.76,USD,purchase,failed,Netflix North (ZA) (Streaming),2025-11-24T20:35:06
145773,2797,,341,173.67,EUR,purchase,completed,Marina Resort #310 (TR) (Travel - Hotels),2026-05-14T18:16:41
145774,8656,6918,218,798.8,BRL,purchase,completed,Hotel Aurora Express (UA) (Travel - Hotels),2025-09-15T14:54:48
145775,2609,,476,13.09,EUR,purchase,completed,CityPharm South (DE) (Pharmacy),2026-01-02T02:49:50
145776,7107,5670,468,4.86,EUR,purchase,pending,Spotify Express (GB) (Streaming),2026-04-09T12:42:18
145777,1874,1533,59,101.99,GBP,purchase,completed,eBay Express (NL) (Online Retail),2025-09-15T01:46:48
145778,7597,6072,196,15.63,SGD,purchase,completed,FitClub Central (SG) (Health/Fitness),2024-09-18T10:09:28
145779,4734,,277,4.3,EUR,purchase,completed,Metro Card Downtown (AU) (Public Transit),2026-05-11T08:59:56
145780,3228,,435,118.48,SGD,purchase,failed,NationalGas Downtown (FR) (Utilities),2025-03-29T01:59:36
145781,5744,,154,586.8,AED,deposit,completed,Deposit - Inbound payment,2025-12-22T06:25:36
145782,6230,,51,4.15,USD,purchase,completed,CityTransit Express (AE) (Public Transit),2025-08-26T09:14:32
145783,1168,,282,2707.82,SEK,purchase,reversed,CoverPlus South (NL) (Insurance),2025-12-19T02:08:11
145784,7815,6243,334,7.86,USD,purchase,completed,Spotify South (AU) (Streaming),2025-10-16T21:59:30
145785,952,791,265,409.04,GBP,purchase,reversed,SkyJet #288 (ES) (Travel - Airlines),2025-03-04T02:28:08
145786,2272,1845,83,11.48,EUR,purchase,completed,HealthPlus Pharmacy South (NL) (Pharmacy),2026-05-08T04:48:21
145787,3876,3099,136,12.42,EUR,purchase,pending,Spotify Express (SE) (Streaming),2026-05-02T17:53:15
145788,865,721,409,185.84,BRL,purchase,completed,MediMart Downtown (SE) (Pharmacy),2026-02-11T06:21:58
145789,6230,,328,15.21,USD,purchase,completed,Netflix North (BR) (Streaming),2024-09-27T10:02:44
145790,1232,1016,52,29.61,EUR,purchase,completed,T-Mobile Plaza (UA) (Telecom),2026-02-11T20:26:47
145791,8607,6880,322,111.76,GBP,purchase,completed,Trendline Express (TR) (Clothing),2026-03-17T19:14:35
145792,3318,,164,57.16,EUR,purchase,completed,GymPro Express (CA) (Health/Fitness),2024-08-28T22:35:49
145793,5749,,446,1,USD,deposit,completed,Deposit - Inbound payment,2026-02-17T01:13:33
145794,4278,,415,181.65,USD,withdrawal,failed,ATM withdrawal at ATM - Citi Central (TR),2026-01-01T16:31:30
145795,3446,2760,495,108.96,EUR,withdrawal,completed,ATM withdrawal at ATM - Barclays #37 (SG),2026-01-27T08:45:36
145796,7186,5741,328,135.79,SEK,transfer,completed,Transfer from acct ****9104,2025-05-13T02:11:57
145797,6165,,406,103.38,EUR,purchase,completed,EcoEnergy Express (FR) (Utilities),2024-11-08T01:56:06
145798,6521,,91,15.67,EUR,purchase,completed,MediMart Online (PL) (Pharmacy),2024-09-15T11:37:29
145799,1275,1055,34,850.29,SEK,purchase,completed,Vodafone North (UA) (Telecom),2026-04-27T05:48:46
145800,5838,,154,5145.12,ZAR,transfer,completed,Transfer from acct ****7579,2026-02-24T10:56:55
145801,2270,,63,179.1,SEK,deposit,completed,Deposit - Inbound payment,2026-01-01T19:59:05
145802,4458,,78,111.44,EUR,purchase,completed,Etsy Downtown (TR) (Online Retail),2024-12-17T06:12:21
145803,4207,,172,1357.87,BRL,purchase,completed,Gadget Hub #12 (CA) (Electronics),2025-06-11T11:43:05
145804,3014,,209,28.7,EUR,withdrawal,completed,ATM withdrawal at ATM - Santander #807 (FR),2026-05-07T07:35:53
145805,5856,,289,73.72,USD,deposit,completed,Deposit - Salary,2026-03-03T19:47:48
145806,5184,,109,18.46,GBP,purchase,completed,StarCinema #895 (CA) (Entertainment),2025-08-27T06:13:45
145807,1128,936,308,390.31,EUR,purchase,completed,Skillshare #571 (ZA) (Education),2024-11-29T06:51:35
145808,5320,4239,217,16972.14,TRY,purchase,completed,SkyJet Downtown (MX) (Travel - Airlines),2025-10-04T04:20:16
145809,1866,1529,343,201.68,SGD,purchase,completed,StyleCo Online (SE) (Clothing),2025-12-22T22:14:06
145810,9236,,401,14.14,USD,purchase,completed,Disney+ Downtown (SG) (Streaming),2026-03-16T06:11:58
145811,8677,,470,68.52,SGD,deposit,completed,Deposit - Salary,2026-03-05T06:51:12
145812,790,,416,1302.16,UAH,purchase,completed,Apteka 24 Online (AE) (Pharmacy),2025-07-28T16:22:03
145813,5366,,39,25.62,AED,purchase,completed,Espresso Lab #174 (IT) (Coffee Shops),2025-12-22T08:28:31
145814,5547,4407,87,266.37,USD,purchase,completed,SkyJet South (US) (Travel - Airlines),2024-08-06T16:40:43
145815,1162,958,474,11037.14,INR,purchase,completed,StyleCo Online (TR) (Clothing),2025-12-23T07:16:51
145816,2492,2008,362,8926.59,USD,purchase,completed,TransAir #471 (IN) (Travel - Airlines),2026-04-27T12:06:38
145817,5249,,286,2644.66,UAH,purchase,completed,Telia Downtown (BR) (Telecom),2025-08-25T01:42:18
145818,7531,,257,340.88,USD,purchase,pending,Skillshare Downtown (US) (Education),2025-11-02T12:11:09
145819,1984,1614,141,190.86,USD,purchase,reversed,ProBuilders Supply Central (NL) (Home Improvement),2026-04-05T05:56:56
145820,8526,,494,5.8,EUR,deposit,completed,Deposit - Inbound payment,2025-11-21T21:19:15
145821,4907,3917,127,80,AUD,purchase,reversed,Chevron Online (MX) (Fuel),2026-03-10T18:25:15
145822,1144,,157,4.19,USD,transfer,completed,Transfer from acct ****6394,2026-03-29T03:35:08
145823,6619,,264,153.06,CNY,purchase,completed,AliExpress Downtown (NL) (Online Retail),2025-02-05T22:29:01
145824,4780,3820,226,570.03,UAH,purchase,pending,Modern Wear Online (TR) (Clothing),2025-08-18T09:29:02
145825,439,361,479,169.74,EUR,purchase,completed,ProBuilders Supply Downtown (AU) (Home Improvement),2025-09-10T19:13:56
145826,1510,,407,29.04,AED,deposit,completed,Deposit - Inbound payment,2025-07-16T13:58:44
145827,8760,7005,11,221.23,PLN,purchase,failed,Spice Route #219 (SE) (Restaurants),2026-03-06T20:45:38
145828,4028,3228,179,239.49,BRL,purchase,completed,TechWorld Online (CA) (Electronics),2026-04-12T05:03:54
145829,5581,,15,3013.42,JPY,purchase,completed,Pizza Run South (SG) (Fast Food),2026-04-09T10:03:12
145830,4063,,50,250773.14,KRW,deposit,failed,Deposit - Inbound payment,2025-04-24T08:47:30
145831,672,,130,691.92,AED,purchase,completed,Hotel Linden Express (JP) (Travel - Hotels),2025-10-26T14:59:36
145832,5834,,486,25.98,EUR,purchase,completed,CityCab Express (MX) (Transport),2025-11-08T16:54:46
145833,5614,,319,9454.59,JPY,purchase,pending,Coursera Express (NL) (Education),2025-11-29T21:02:28
145834,7110,,176,24.16,GBP,purchase,completed,FreeNow Express (GB) (Transport),2025-11-20T15:19:46
145835,2690,2163,305,33.67,AUD,purchase,completed,MediMart #996 (IN) (Pharmacy),2026-05-04T17:52:27
145836,9045,,323,387.67,EUR,deposit,completed,Deposit - Salary,2025-07-27T16:03:06
145837,8313,6655,130,6071.92,UAH,purchase,completed,Hotel Linden Express (JP) (Travel - Hotels),2026-03-17T22:24:34
145838,5251,,123,62.37,AUD,deposit,pending,Deposit - Inbound payment,2026-03-12T14:49:38
145839,938,,295,10.92,CAD,purchase,completed,Daily Grind #381 (FR) (Coffee Shops),2025-12-09T11:17:15
145840,2335,,402,18.4,USD,deposit,completed,Deposit - Inbound payment,2026-05-01T10:56:54
145841,3471,,392,46.65,EUR,purchase,completed,Nature's Basket Online (TR) (Groceries),2025-05-26T21:08:23
145842,8955,,42,273.09,TRY,purchase,completed,Taco Loco #944 (UA) (Fast Food),2025-10-26T03:29:26
145843,1315,1083,194,172.95,CAD,withdrawal,completed,ATM withdrawal at ATM - Santander Express (BR),2025-05-14T08:59:25
145844,6225,,24,0.92,EUR,withdrawal,completed,ATM withdrawal at ATM - Local Bank Plaza (ZA),2025-04-14T11:49:17
145845,311,,417,2.04,GBP,purchase,completed,CityPharm Downtown (SG) (Pharmacy),2026-01-19T23:39:14
145846,8948,,204,578.05,GBP,purchase,completed,Skillshare North (ZA) (Education),2026-04-02T21:31:47
145847,6345,5056,150,45.42,AED,purchase,completed,Sakura Sushi South (IN) (Restaurants),2026-04-23T19:33:59
145848,6961,,36,61.87,BRL,purchase,completed,Disney+ Central (AE) (Streaming),2025-09-04T22:19:50
145849,7614,,28,25.12,USD,purchase,completed,Orange Downtown (NL) (Telecom),2024-12-21T15:54:58
145850,127,104,372,543.11,PLN,withdrawal,completed,ATM withdrawal at ATM - Chase Express (ES),2026-05-10T07:59:42
145851,2270,,269,652.23,SEK,purchase,completed,Taco Loco Online (MX) (Fast Food),2025-12-20T11:32:53
145852,3925,,439,78181.46,JPY,purchase,failed,Digital Den #317 (NL) (Electronics),2025-12-23T06:58:31
145853,7973,,50,154,USD,purchase,completed,WaterWorks Central (MX) (Utilities),2025-11-21T23:00:29
145854,1390,1141,73,20.47,EUR,purchase,completed,Petrol Plus Plaza (ES) (Fuel),2026-04-23T21:18:26
145855,5241,,380,535.76,DKK,deposit,reversed,Deposit - Salary,2024-10-29T13:55:25
145856,3507,2804,203,3.14,USD,transfer,completed,Transfer to acct ****4420,2026-01-21T12:07:11
145857,5039,4018,225,55.61,USD,purchase,pending,Kyivstar Online (SG) (Telecom),2026-01-12T14:40:08
145858,6745,,360,394.5,EUR,purchase,pending,Verizon Central (PL) (Telecom),2026-02-17T17:56:23
145859,1124,931,227,18,ZAR,purchase,completed,HealthPlus Pharmacy Express (ES) (Pharmacy),2026-04-26T08:55:08
145860,2022,1649,472,2.33,EUR,purchase,completed,Bolt Downtown (SG) (Transport),2025-10-13T03:44:05
145861,5722,,163,22.94,EUR,deposit,pending,Deposit - Inbound payment,2026-02-19T16:49:45
145862,7519,,303,51.36,SGD,purchase,failed,Shell Central (ES) (Fuel),2026-04-10T06:11:54
145863,6082,,134,196.81,EUR,purchase,failed,GuardLife Plaza (US) (Insurance),2026-02-07T01:07:13
145864,3443,2757,486,784.7,TRY,transfer,reversed,Transfer from acct ****6750,2026-05-16T18:47:50
145865,1723,,471,977.21,AED,purchase,completed,BuildMart #927 (AU) (Home Improvement),2026-05-07T05:41:32
145866,8021,,236,10.5,SEK,purchase,failed,Digital Den Plaza (SG) (Electronics),2025-05-05T01:25:54
145867,5280,4208,388,5819.29,INR,purchase,reversed,GymPro Downtown (ZA) (Health/Fitness),2025-07-30T20:27:23
145868,8764,,301,80.43,EUR,purchase,reversed,The Hungry Fork #769 (JP) (Restaurants),2025-12-23T13:11:15
145869,8464,,124,107.59,EUR,purchase,completed,Skillshare Downtown (AU) (Education),2025-11-20T03:28:06
145870,3985,3187,91,94.22,AUD,purchase,completed,MediMart Online (PL) (Pharmacy),2026-04-05T21:04:18
145871,928,,207,49.83,EUR,purchase,completed,Petrol Plus Online (FR) (Fuel),2025-07-15T22:58:11
145872,6102,4864,500,18.12,USD,purchase,reversed,HealthPlus Pharmacy Express (UA) (Pharmacy),2024-08-29T00:29:38
145873,8647,6913,441,875.76,TRY,purchase,completed,FitClub #569 (JP) (Health/Fitness),2026-05-06T03:43:03
145874,7036,,435,170.49,SGD,purchase,completed,NationalGas Downtown (FR) (Utilities),2025-11-28T21:43:05
145875,596,487,465,40.64,EUR,purchase,completed,Pasta Mia Central (AU) (Restaurants),2026-05-07T16:00:55
145876,1529,,365,25527.78,INR,deposit,completed,Deposit - Inbound payment,2026-05-05T17:08:31
145877,9336,,289,1.51,AUD,purchase,completed,ToolBox Plaza (US) (Home Improvement),2026-03-22T00:47:36
145878,3848,,32,76.26,EUR,deposit,completed,Deposit - Inbound payment,2025-08-17T16:45:26
145879,5096,,104,19503.2,INR,deposit,completed,Deposit - Inbound payment,2025-01-10T06:33:34
145880,8411,,163,104.81,SEK,purchase,failed,Theatre Royal Plaza (NL) (Entertainment),2025-11-26T11:55:25
